3,1217
4,383
9,713
10,1301
14,1194
26,1111
27,1190
28,485
29,1114
30,1184
44,77
48,858
54,1128
55,1298
61,723
78,1071
85,904
102,800
108,1201
122,1157
123,487
137,1265
141,1138
142,1146
144,315
146,1087
147,1089
149,1109
150,166
151,794
156,100
157,951
158,1208
160,508
165,157
170,881
171,1129
174,1227
175,919
184,366
187,1179
188,1182
193,1168
